Threads, Peak Performance
11213,46668.980469
11214,45636.765625
11215,54759.460938
11216,45497.347656
11217,43129.238281
11218,53568.281250
11219,39456.382812
11220,47851.125000
11221,49289.742188
11222,38884.246094
11223,50951.894531
11224,44689.746094
11225,37927.972656
11226,43046.531250
11227,43276.605469
11228,37781.441406
11229,37207.707031
11230,31565.927734
11231,33859.121094
11232,33410.671875
11233,34175.406250
11234,34634.906250
11235,47241.394531
11236,27597.552734
11237,30933.449219
11238,28027.326172
11239,28567.714844
11240,28139.824219
11241,32850.214844
11242,33044.121094
11243,35812.867188
11244,18839.035156
11245,37172.093750
11246,23102.080078
11247,22304.091797
11248,25226.531250
11249,17094.740234
11250,27326.929688
11251,16031.856445
11252,31164.355469
11253,20038.701172
11254,18766.619141
11255,10128.763672
11256,10242.442383
11257,12338.213867
11258,14434.078125
11259,8293.655273
11260,17253.833984
11261,14604.471680
11262,4663.336426
11263,7054.840332
11264,9073.647461
11265,8895.733398
11266,7827.111816
11267,1696.588867
11268,-2277.005127
11269,3060.276123
11270,4346.993652
11271,-13770.687500
11272,-877.583618
11273,-7123.282715
11274,-6468.370117
11275,-16419.113281
11276,92.825829
11277,-8918.317383
11278,-320.251587
11279,-15644.359375
11280,-17156.748047
11281,-14389.718750
11282,-19964.484375
11283,-14931.247070
11284,-26773.898438
11285,-17652.158203
11286,-15669.799805
11287,-10554.732422
11288,-25758.416016
11289,-23661.496094
11290,-20504.669922
11291,-29510.728516
11292,-23947.333984
11293,-31599.082031
11294,-39280.246094
11295,-38697.781250
11296,-40452.914062
11297,-39730.367188
11298,-29276.179688
11299,-37032.062500
11300,-37381.445312
11301,-32784.410156
11302,-38067.636719
11303,-39708.582031
11304,-38931.949219
11305,-42258.601562
11306,-33212.640625
11307,-39161.835938
11308,-38728.117188
11309,-42288.664062
11310,-44417.121094
11311,-43092.277344
11312,-42788.425781
11313,-42670.515625
11314,-42917.089844
11315,-46226.589844
11316,-48559.968750
11317,-44992.390625
11318,-48715.042969
11319,-40783.375000
11320,-57206.121094
11321,-47395.441406
11322,-44441.929688
11323,-52745.167969
11324,-43088.882812
11325,-43651.992188
11326,-37955.031250
11327,-43800.691406
11328,-44724.839844
11329,-44204.179688
11330,-49398.570312
11331,-31751.347656
11332,-54263.105469
11333,-29333.195312
11334,-30730.849609
11335,-41904.394531
11336,-31210.441406
11337,-48013.230469
11338,-42925.695312
11339,-36430.906250
11340,-33999.042969
11341,-43068.421875
11342,-33189.242188
11343,-39057.144531
11344,-35218.628906
11345,-28704.054688
11346,-38469.128906
11347,-37964.066406
11348,-27876.699219
11349,-36111.042969
11350,-22443.476562
11351,-17981.771484
11352,-22115.208984
11353,-28027.855469
11354,-29774.275391
11355,-21251.285156
11356,-20067.931641
11357,-18873.296875
11358,-17599.710938
11359,-18441.638672
11360,-14714.663086
11361,-20983.568359
11362,-3852.096924
11363,-14352.149414
11364,-17646.810547
11365,-14133.443359
11366,-6568.006836
11367,417.154449
11368,-17706.132812
11369,-16941.242188
11370,-8042.165527
11371,1761.077271
11372,-6352.681641
11373,-7596.197266
11374,-10138.197266
11375,-2374.832520
11376,2946.593994
11377,4898.784668
11378,-3150.232910
11379,4544.227051
11380,13753.635742
11381,8676.769531
11382,13636.962891
11383,16474.523438
11384,-689.463135
11385,16656.968750
11386,10811.859375
11387,13584.422852
11388,15600.983398
11389,28367.742188
11390,11373.429688
11391,16262.254883
11392,24644.365234
11393,16378.569336
11394,23608.421875
11395,23181.052734
11396,19607.849609
11397,17618.687500
11398,28142.837891
11399,9048.548828
11400,43185.421875
11401,20732.908203
11402,43394.636719
11403,25855.189453
11404,37750.253906
11405,31943.626953
11406,44096.929688
11407,41648.234375
11408,31125.511719
11409,33513.890625
11410,44504.667969
11411,36837.953125
11412,34814.843750
11413,35689.218750
11414,41185.207031
11415,32820.914062
11416,42311.292969
11417,40189.589844
11418,37479.429688
11419,29149.802734
11420,39740.531250
11421,43950.703125
11422,43893.144531
11423,42499.851562
11424,59112.976562
11425,44672.226562
11426,46278.738281
11427,37277.875000
11428,33399.773438
11429,49579.777344
11430,41240.222656
11431,39569.093750
11432,55462.214844
11433,40066.671875
11434,48253.105469
11435,37003.808594
11436,43431.148438
11437,50203.125000
11438,37479.171875
11439,46823.250000
11440,30929.720703
11441,42111.988281
11442,22058.898438
11443,50545.363281
11444,24192.308594
11445,32187.701172
11446,40894.621094
11447,46694.691406
11448,27620.728516
11449,41300.863281
11450,39863.019531
11451,39238.972656
11452,35774.558594
11453,26119.111328
11454,32557.191406
11455,23078.267578
11456,32649.912109
11457,31629.263672
11458,30510.224609
11459,33749.984375
11460,24158.462891
11461,21301.908203
11462,31636.185547
11463,28614.044922
11464,27484.669922
11465,14191.953125
11466,16067.188477
11467,34866.378906
11468,34073.300781
11469,16035.521484
11470,8577.259766
11471,23821.652344
11472,15883.808594
11473,8663.480469
11474,6748.085938
11475,8034.823242
11476,16216.744141
11477,-224.401245
11478,2887.270752
11479,10106.557617
11480,3070.556396
11481,9093.807617
11482,-4268.905273
11483,3491.619385
11484,9109.946289
11485,245.202576
11486,-2389.346191
11487,-6445.975098
11488,2488.702637
11489,-6911.113281
11490,-12769.802734
11491,-8232.116211
11492,-9724.221680
11493,-13204.414062
11494,-10389.895508
11495,-18340.554688
11496,-22628.578125
11497,-15719.504883
11498,-20568.615234
11499,-12936.588867
11500,-23003.820312
11501,-24674.226562
11502,-22064.277344
11503,-24971.343750
11504,-24695.466797
11505,-28685.513672
11506,-26119.808594
11507,-38694.218750
11508,-26734.500000
11509,-20792.707031
11510,-34127.726562
11511,-31265.513672
11512,-31005.621094
11513,-35438.246094
11514,-34639.878906
11515,-29429.761719
11516,-35269.777344
11517,-28548.837891
11518,-40034.183594
11519,-37106.812500
11520,-32190.578125
11521,-39056.554688
11522,-36352.355469
11523,-37097.363281
11524,-25580.539062
11525,-30897.677734
11526,-52909.316406
11527,-41721.164062
11528,-53801.171875
11529,-42331.613281
11530,-53177.429688
11531,-29964.900391
11532,-38301.914062
11533,-36100.335938
11534,-44975.511719
11535,-46894.980469
11536,-36299.382812
11537,-42942.570312
11538,-26544.839844
11539,-38747.933594
11540,-52272.414062
11541,-42071.097656
11542,-40514.257812
11543,-47995.621094
11544,-33714.972656
11545,-47099.402344
11546,-40767.437500
11547,-30450.189453
11548,-42171.699219
11549,-56582.523438
11550,-51021.574219
11551,-35079.757812
11552,-37951.238281
11553,-46002.355469
11554,-26579.794922
11555,-28427.371094
11556,-45030.257812
11557,-33178.015625
11558,-40452.859375
11559,-41380.593750
11560,-41420.089844
11561,-37611.214844
11562,-38191.789062
11563,-26240.761719
11564,-39965.277344
11565,-13168.974609
11566,-20015.179688
11567,-25557.687500
11568,-26775.966797
11569,-32144.361328
11570,-28215.300781
11571,-22630.267578
11572,-19729.091797
11573,-33331.109375
11574,-25511.482422
11575,-26208.667969
11576,-21148.177734
11577,-23522.322266
11578,-19094.933594
11579,-8430.002930
11580,-18061.359375
11581,-434.519348
11582,744.665222
11583,-6959.812988
11584,-7938.035645
11585,-3684.682129
11586,-10997.456055
11587,-13458.509766
11588,-508.542419
11589,-15696.858398
11590,9404.472656
11591,10146.775391
11592,-899.798523
11593,5418.325684
11594,9226.018555
11595,3855.160400
11596,2586.760986
11597,9505.586914
11598,11332.152344
11599,3641.635010
11600,-1887.885864
11601,2462.435547
11602,1411.201904
11603,18188.703125
11604,20430.617188
11605,8459.773438
11606,10474.066406
11607,19544.156250
11608,5462.849121
11609,16601.859375
11610,15990.928711
11611,23869.634766
11612,21133.949219
11613,19583.134766
11614,22631.185547
11615,36543.574219
11616,30724.349609
11617,18104.128906
11618,36731.726562
11619,29667.029297
11620,21087.082031
11621,37085.847656
11622,39086.468750
11623,40502.765625
11624,33021.246094
11625,41234.582031
11626,54216.339844
11627,27787.332031
11628,43030.898438
11629,40918.710938
11630,39408.054688
11631,46656.351562
11632,51732.882812
11633,42162.195312
11634,31305.242188
11635,39919.007812
11636,57513.742188
11637,46316.648438
11638,46269.078125
11639,49405.527344
11640,38147.859375
11641,36447.550781
11642,44876.890625
11643,40698.503906
11644,52149.609375
11645,45915.460938
11646,47527.960938
11647,47962.335938
11648,51587.281250
11649,40738.792969
11650,36719.878906
11651,40006.167969
11652,47229.777344
11653,47691.972656
11654,40689.093750
11655,38970.398438
11656,42922.167969
11657,52129.699219
11658,40029.769531
11659,30084.033203
11660,35070.964844
11661,39001.285156
11662,36332.476562
11663,33207.539062
11664,31581.015625
11665,38541.070312
11666,47999.402344
11667,36770.843750
11668,27169.205078
11669,24916.636719
11670,35428.980469
11671,34417.570312
11672,32322.865234
11673,31153.605469
11674,23012.121094
11675,20661.074219
11676,29578.384766
11677,28533.966797
11678,22591.726562
11679,26055.751953
11680,14995.402344
11681,14810.268555
11682,22228.986328
11683,24142.199219
11684,17984.966797
11685,22516.304688
11686,22802.531250
11687,12488.922852
11688,19161.912109
11689,15627.847656
11690,1471.287354
11691,7673.558105
11692,12783.785156
11693,8086.156250
11694,-1292.391479
11695,5652.244629
11696,1374.100830
11697,7819.811035
11698,-3914.263428
11699,-1489.331787
11700,-3373.356934
11701,-5480.669922
11702,-9116.159180
11703,-9332.108398
11704,-7884.643555
11705,1330.733154
11706,-15787.129883
11707,-8174.187988
11708,-14750.367188
11709,-15888.202148
11710,-15646.151367
11711,-12287.410156
11712,-22185.353516
11713,-17983.603516
11714,-32567.558594
11715,-27045.130859
11716,-20668.070312
11717,-32653.125000
11718,-18450.558594
11719,-14515.607422
11720,-23242.982422
11721,-19080.923828
11722,-25542.271484
11723,-17880.767578
11724,-19788.939453
11725,-23815.724609
11726,-39748.015625
11727,-25996.847656
11728,-20790.341797
11729,-36440.332031
11730,-32907.277344
11731,-37222.648438
11732,-38890.101562
11733,-34406.242188
11734,-42246.558594
11735,-45268.113281
11736,-37413.558594
11737,-28167.675781
11738,-35989.976562
11739,-28063.500000
11740,-40530.976562
11741,-46079.796875
11742,-42931.867188
11743,-51632.773438
11744,-48725.203125
11745,-41541.710938
11746,-53353.820312
11747,-39864.949219
11748,-37302.699219
11749,-43243.867188
11750,-46185.164062
11751,-43364.906250
11752,-35856.339844
11753,-56019.257812
11754,-39105.859375
11755,-45936.328125
11756,-36142.500000
11757,-44741.414062
11758,-38997.015625
11759,-42913.382812
11760,-37674.183594
11761,-45873.402344
11762,-46058.300781
11763,-38527.988281
11764,-39429.796875
11765,-41659.671875
11766,-43861.125000
11767,-45267.238281
11768,-38015.722656
11769,-43760.710938
11770,-36720.757812
11771,-37942.023438
11772,-35473.453125
11773,-32409.376953
11774,-42700.457031
11775,-31780.306641
11776,-24995.041016
11777,-36448.136719
11778,-29940.447266
11779,-27962.365234
11780,-26568.593750
11781,-11796.474609
11782,-39808.250000
11783,-25450.609375
11784,-15313.494141
11785,-35557.593750
11786,-24386.798828
11787,-21312.705078
11788,-24510.027344
11789,-20207.666016
11790,-26722.494141
11791,-12851.567383
11792,-18138.111328
11793,-25098.302734
11794,-21856.529297
11795,-14184.348633
11796,-18624.228516
11797,-8667.143555
11798,-14032.721680
11799,-8663.805664
11800,-3658.366943
11801,-19667.335938
11802,-2800.268799
11803,4629.731445
11804,-12236.339844
11805,-1152.208008
11806,1981.949463
11807,1344.653809
11808,-7250.037109
11809,8039.225586
11810,5591.813477
11811,11841.634766
11812,12178.877930
11813,8776.205078
11814,16183.974609
11815,13866.433594
11816,5566.516113
11817,13076.661133
11818,12141.937500
11819,27165.181641
11820,8383.101562
11821,11644.842773
11822,8183.133789
11823,27549.175781
11824,13961.775391
11825,27270.166016
11826,13904.875977
11827,16637.800781
11828,20953.886719
11829,35544.238281
11830,28997.095703
11831,33667.945312
11832,22810.566406
11833,36965.703125
11834,20747.582031
11835,22431.597656
11836,26026.394531
11837,27681.642578
11838,43429.437500
11839,41419.871094
11840,29476.005859
11841,42470.000000
11842,29771.802734
11843,36580.671875
11844,51284.175781
11845,48485.925781
11846,31726.160156
11847,48983.867188
11848,44545.710938
11849,44434.234375
11850,42775.523438
11851,28740.304688
11852,34101.863281
11853,33209.503906
11854,41176.226562
11855,46393.699219
11856,41736.210938
11857,38363.863281
11858,42400.144531
11859,36712.761719
11860,61496.433594
11861,37318.300781
11862,44222.101562
11863,54494.070312
11864,38856.382812
11865,40438.210938
11866,48326.796875
11867,38632.910156
11868,38929.140625
11869,42982.062500
11870,38883.171875
11871,42984.210938
11872,35446.320312
11873,42510.472656
11874,32986.859375
11875,39987.414062
11876,39698.707031
11877,36705.804688
11878,33025.242188
11879,29786.976562
11880,41300.578125
11881,37783.355469
11882,31038.857422
11883,36130.031250
11884,40093.195312
11885,39413.941406
11886,23132.783203
11887,32320.109375
11888,40235.648438
11889,23070.441406
11890,22724.417969
11891,23660.759766
11892,24896.080078
11893,36241.847656
11894,21472.193359
11895,22312.001953
11896,24762.734375
11897,23305.099609
11898,24448.740234
11899,11051.345703
11900,14900.257812
11901,17109.400391
11902,7723.213867
11903,15852.606445
11904,21243.105469
11905,21737.433594
11906,15119.943359
11907,8958.086914
11908,5825.395508
11909,-1336.668701
11910,3031.041748
11911,4001.039062
11912,5220.342773
11913,4378.474121
11914,9847.640625
11915,-2309.011230
11916,-2411.755127
11917,-4904.976562
11918,-10397.670898
11919,-9791.750977
11920,-11253.232422
11921,-13881.324219
11922,-7062.579590
11923,-10909.008789
11924,-11900.248047
11925,-11829.484375
11926,-18881.699219
11927,-22156.726562
11928,-15570.415039
11929,-27656.923828
11930,-26117.875000
11931,-25262.320312
11932,-19042.224609
11933,-25726.003906
11934,-12146.127930
11935,-26009.726562
11936,-15708.884766
11937,-30677.242188
11938,-20751.550781
11939,-27286.771484
11940,-32431.328125
11941,-21858.914062
11942,-17935.337891
11943,-28659.158203
11944,-26108.742188
11945,-37807.863281
11946,-42446.074219
11947,-38116.820312
11948,-35468.921875
11949,-30972.376953
11950,-43239.304688
11951,-31589.378906
11952,-31356.728516
11953,-37058.816406
11954,-32410.132812
11955,-34035.558594
11956,-36304.105469
11957,-26646.753906
11958,-36428.570312
11959,-43449.175781
11960,-27320.281250
11961,-26849.542969
11962,-32391.611328
11963,-39289.191406
11964,-42189.242188
11965,-37220.847656
11966,-39965.582031
11967,-43375.042969
11968,-41310.550781
11969,-50145.113281
11970,-38136.230469
11971,-46686.937500
11972,-54793.156250
11973,-55474.363281
11974,-37853.093750
11975,-43087.480469
11976,-40250.796875
11977,-52025.078125
11978,-32660.113281
11979,-51162.378906
11980,-39000.906250
11981,-45678.593750
11982,-32932.156250
11983,-36682.480469
11984,-38433.000000
11985,-43006.351562
11986,-43475.757812
11987,-28854.527344
11988,-32041.734375
11989,-47306.335938
11990,-26695.808594
11991,-33604.707031
11992,-29603.921875
11993,-34895.640625
11994,-32618.296875
11995,-30713.435547
11996,-38253.457031
11997,-46095.332031
11998,-34112.347656
11999,-28969.568359
12000,-26677.750000
12001,-25159.587891
12002,-30004.583984
12003,-9357.338867
12004,-24922.623047
12005,-19269.152344
12006,-24767.697266
12007,-1562.446655
12008,-16476.572266
12009,-16116.630859
12010,-19690.675781
12011,-19992.162109
12012,-8663.291016
12013,-15375.485352
12014,-13559.346680
12015,-6582.371582
12016,3445.175293
12017,-4742.453125
12018,-7202.049316
12019,-1028.691040
12020,-5744.033691
12021,-2452.254639
12022,-10349.429688
12023,-5950.571289
12024,6722.401367
12025,-11165.804688
12026,-4475.041504
12027,-355.723083
12028,13805.766602
12029,2958.673096
12030,8517.266602
12031,1010.621460
12032,13092.465820
12033,18587.355469
12034,21565.574219
12035,29448.908203
12036,21110.236328
12037,23770.462891
12038,15315.930664
12039,14897.194336
12040,18997.753906
12041,30977.396484
12042,8577.534180
12043,25753.462891
12044,19105.771484
12045,22621.546875
12046,32863.230469
12047,20378.744141
12048,29171.232422
12049,33821.382812
12050,15731.560547
12051,24299.408203
12052,35143.484375
12053,29325.410156
12054,43163.929688
12055,35264.683594
12056,40793.367188
12057,41121.691406
12058,44063.210938
12059,35077.152344
12060,32706.966797
12061,43643.812500
12062,42232.406250
12063,37547.976562
12064,35060.007812
12065,39476.285156
12066,46070.117188
12067,38748.531250
12068,51951.324219
12069,42274.027344
12070,49758.679688
12071,34423.777344
12072,44888.468750
12073,39202.351562
12074,45042.429688
12075,39547.828125
12076,45007.289062
12077,46207.027344
12078,42842.800781
12079,40715.136719
